TOW,TOW_Frac,PRN,C_N0,Doppler,Carrier_Phase,Code_Phase,Tracking_State,Label
477923,0.77,13,51.45832443237305,1827.6739501953125,-81588.29046926787,20723388.525198013,6.0,0
477923,0.77,16,50.21150207519531,-2806.144775390625,124381.95225846,22102526.16666472,6.0,0
477923,0.77,19,48.72140884399414,2608.22705078125,-116175.85571461124,22174255.29765016,6.0,0
477923,0.77,20,42.10870361328125,-2968.462646484375,131785.4604407323,23915410.58917681,6.0,0
477923,0.77,23,51.91487884521485,-446.4411315917969,19211.70755324676,20103325.80421069,6.0,0
477923,0.77,30,42.48366928100586,-3322.993896484375,147545.2321100511,24307390.820279647,6.0,0
477923,0.77,32,39.27011489868164,-3059.802001953125,136032.48537607212,25176376.037221108,6.0,0
477923,0.97,3,50.87315368652344,754.0744018554688,-34295.91694257804,20982898.03439765,6.0,0
477923,0.97,6,48.96329879760742,-533.9389038085938,23192.10764263617,21914943.963470828,6.0,0
477923,0.97,7,48.39931488037109,1852.4296875,-82658.61536691757,22678997.30204038,6.0,0
477923,0.97,10,42.59284973144531,622.9325561523438,-28365.081147451187,23929931.778809875,6.0,0
477923,0.97,11,35.68998336791992,1923.2684326171875,-85426.17410321906,26030104.631091293,6.0,0
477923,0.97,13,51.44668960571289,1827.738037109375,-81953.7979582398,20723318.929795276,6.0,0
477923,0.97,16,50.20109176635742,-2806.272705078125,124943.18685597344,22102632.96351125,6.0,0
477923,0.97,19,48.71788024902344,2608.01171875,-116697.45922723552,22174156.024989013,6.0,0
477923,0.97,20,42.12590789794922,-2968.63720703125,132379.1172759364,23915523.5741398,6.0,0
477923,0.97,23,51.908477783203125,-446.5866394042969,19300.999100456946,20103342.80445819,6.0,0
477923,0.97,30,42.48242950439453,-3323.18603515625,148209.8562416999,24307517.31506896,6.0,0
477923,0.97,32,39.25673675537109,-3060.785888671875,136644.55846899655,25176492.48207945,6.0,0
477924,0.17,3,50.87419891357422,753.8765258789062,-34446.69440963864,20982869.332409624,6.0,0
477924,0.17,6,48.94935607910156,-534.3579711914062,23298.93473873369,21914964.31002204,6.0,0
477924,0.17,7,48.39545822143555,1852.4588623046875,-83029.13813140895,22678926.83681871,6.0,0
477924,0.17,10,42.61713409423828,622.4320068359375,-28489.66970471642,23929908.05824664,6.0,0
477924,0.17,11,35.67156982421875,1922.989013671875,-85810.78788445157,26030031.507350527,6.0,0
477924,0.17,13,51.44916915893555,1827.441162109375,-82319.29007060605,20723249.359162945,6.0,0
477924,0.17,16,50.2021713256836,-2806.23779296875,125504.42728929,22102739.75080636,6.0,0
477924,0.17,19,48.71324920654297,2607.743896484375,-117219.04780816556,22174056.755144287,6.0,0
477924,0.17,20,42.14723587036133,-2968.090087890625,132972.76670146268,23915636.56177114,6.0,0
477924,0.17,23,51.909427642822266,-446.70306396484375,19390.31096403883,20103359.806249928,6.0,0
477924,0.17,30,42.45907211303711,-3323.02294921875,148874.49200024025,24307643.8215252,6.0,0
477924,0.17,32,39.23089218139648,-3059.883544921875,137256.63468313392,25176608.965176266,6.0,0
477924,0.37,3,50.8582878112793,753.6145629882812,-34597.442313062376,20982840.63857268,6.0,0
477924,0.37,6,48.94380187988281,-534.2881469726562,23405.77961820888,21914984.65000116,6.0,0
477924,0.37,7,48.372196197509766,1852.476318359375,-83399.65911081654,22678856.355984498,6.0,0
477924,0.37,10,42.58872985839844,622.1583862304688,-28614.230308489525,23929884.378986623,6.0,0
477924,0.37,11,35.80537414550781,1923.879638671875,-86195.39040300925,26029958.33755666,6.0,0
477924,0.37,13,51.43611526489258,1827.505126953125,-82684.76292612543,20723179.77050244,6.0,0
477924,0.37,16,50.18741607666016,-2806.232177734375,126065.67794586276,22102846.530147225,6.0,0
477924,0.37,19,48.70440673828125,2607.749755859375,-117740.61983633658,22173957.48698209,6.0,0
477924,0.37,20,42.14738845825195,-2968.07275390625,133566.42135892308,23915749.587534077,6.0,0
477924,0.37,23,51.89961242675781,-446.8194580078125,19479.652047850774,20103376.811205994,6.0,0
477924,0.37,30,42.48749542236328,-3323.127685546875,149539.11637257622,24307770.310487814,6.0,0
477924,0.37,32,39.19644546508789,-3060.94287109375,137868.68929504184,25176725.427503105,6.0,0
477924,0.57,3,50.83237075805664,753.44580078125,-34748.16288219753,20982811.95098996,6.0,0
477924,0.57,6,48.93895721435547,-534.36962890625,23512.654143786523,21915005.00753144,6.0,0
477924,0.57,7,48.3815803527832,1852.51123046875,-83770.17880986666,22678785.869350813,6.0,0
477924,0.57,10,42.58495330810547,622.8801879882812,-28738.780714419558,23929860.688789703,6.0,0
477924,0.57,11,35.855125427246094,1923.425537109375,-86580.01789255952,26029885.178789176,6.0,0
477924,0.57,13,51.43526077270508,1827.3421630859373,-83050.20956043317,20723110.19787501,6.0,0
477924,0.57,16,50.19767379760742,-2806.290283203125,126626.9348767124,22102953.320885185,6.0,0
477924,0.57,19,48.69781112670898,2607.685791015625,-118262.17550634708,22173858.223092444,6.0,0
477924,0.57,20,42.18440628051758,-2968.247314453125,134160.0825016288,23915862.577088792,6.0,0
477924,0.57,23,51.90029144287109,-446.8427429199219,19569.01588539756,20103393.809810184,6.0,0
477924,0.57,30,42.46555709838867,-3323.424560546875,150203.75326529413,24307896.790399216,6.0,0
477924,0.57,32,39.1640625,-3060.37841796875,138480.74939002178,25176841.85123232,6.0,0
477924,0.77,3,50.8287353515625,753.4573974609375,-34898.86155945354,20982783.267697163,6.0,0
477924,0.77,6,48.92695617675781,-534.5791625976562,23619.56015730312,21915025.36472031,6.0,0
477924,0.77,7,48.409950256347656,1852.4296875,-84140.69491836184,22678715.37917655,6.0,0
477924,0.77,10,42.56862258911133,622.6531982421875,-28863.300126752583,23929836.97662363,6.0,0
477924,0.77,11,35.94587707519531,1923.2393798828125,-86964.67704452435,26029811.9927035,6.0,0
477924,0.77,13,51.44464492797852,1827.150146484375,-83415.65363747673,20723040.642900728,6.0,0
477924,0.77,16,50.20695495605469,-2806.3310546875,127188.19969010632,22103060.10858212,6.0,0
477924,0.77,19,48.69375228881836,2607.441162109375,-118783.72107241956,22173758.9720001,6.0,0
477924,0.77,20,42.1855583190918,-2968.259033203125,134753.7227589978,23915975.571778327,6.0,0
477924,0.77,23,51.910865783691406,-446.97662353515625,19658.402812370216,20103410.819816854,6.0,0
477924,0.77,30,42.45927810668945,-3322.96484375,150868.37649018608,24308023.29033609,6.0,0
477924,0.77,32,39.16854476928711,-3060.389892578125,139092.79380420852,25176958.35199428,6.0,0
477924,0.97,3,50.83839416503906,753.3060913085938,-35049.525009437464,20982754.57948255,6.0,0
477924,0.97,6,48.93169403076172,-534.5966186523438,23726.4912327755,21915045.735415988,6.0,0
477924,0.97,7,48.4325065612793,1852.7440185546875,-84511.22265279305,22678644.906659096,6.0,0
477924,0.97,10,42.56084442138672,622.3563232421875,-28987.78443966701,23929813.30110448,6.0,0
477924,0.97,11,36.02420425415039,1923.5303955078125,-87349.32337639027,26029738.8400102,6.0,0
477924,0.97,13,51.44326019287109,1826.928955078125,-83781.07845160831,20722971.084060907,6.0,0
477924,0.97,16,50.20021057128906,-2806.46484375,127749.4775664229,22103166.91525732,6.0,0
477924,0.97,19,48.70116424560547,2607.71484375,-119305.2569610566,22173659.71571457,6.0,0
477924,0.97,20,42.174015045166016,-2968.130859375,135347.38646722317,23916088.543677885,6.0,0
477924,0.97,23,51.91238784790039,-446.8893127441406,19747.81765884848,20103427.832209725,6.0,0
477924,0.97,30,42.453800201416016,-3323.1044921875,151533.0106264936,24308149.750789884,6.0,0
477924,0.97,32,39.20464706420898,-3060.558837890625,139704.8422070203,25177074.848128844,6.0,0
477925,0.17,3,50.82789993286133,753.0441284179688,-35200.16790632263,20982725.89823221,6.0,0
477925,0.17,6,48.921165466308594,-534.8236083984375,23833.442168958485,21915066.09662887,6.0,0
477925,0.17,7,48.42406463623047,1852.732421875,-84881.74132313824,22678574.41490114,6.0,0
477925,0.17,10,42.553367614746094,622.2806396484375,-29112.259081098367,23929789.617315017,6.0,0
477925,0.17,11,36.06925582885742,1923.9959716796875,-87734.00780500239,26029665.605252456,6.0,0
477925,0.17,13,51.43756484985352,1826.8299560546875,-84146.4783947838,20722901.518921897,6.0,0
477925,0.17,16,50.20228576660156,-2806.40673828125,128310.76071831876,22103273.72448822,6.0,0
477925,0.17,19,48.68941879272461,2607.63330078125,-119826.77517401543,22173560.48135681,6.0,0
477925,0.17,20,42.13727951049805,-2968.2763671875,135941.028598623,23916201.49022245,6.0,0
477925,0.17,23,51.9182014465332,-447.2210998535156,19837.256307493542,20103444.861322843,6.0,0
477925,0.17,30,42.42247009277344,-3323.075439453125,152197.6319610508,24308276.20588681,6.0,0
477925,0.17,32,39.20096206665039,-3059.63330078125,140316.88233463955,25177191.311917678,6.0,0
477925,0.37,3,50.81698989868164,752.9335327148438,-35350.779219786404,20982697.23287927,6.0,0
477925,0.37,6,48.92405700683594,-535.0447998046875,23940.41996275971,21915086.451903168,6.0,0
477925,0.37,7,48.42630386352539,1852.691650390625,-85252.25494862732,22678503.90910061,6.0,0
477925,0.37,10,42.54335021972656,621.9371948242188,-29236.70885740581,23929765.95269431,6.0,0
477925,0.37,11,36.18791961669922,1923.9378662109373,-88118.69569788559,26029592.376315687,6.0,0
477925,0.37,13,51.42642974853516,1826.853271484375,-84511.86120871652,20722831.952838704,6.0,0
477925,0.37,16,50.19568634033203,-2806.429931640625,128872.05169159116,22103380.5304517,6.0,0
477925,0.37,19,48.69020080566406,2607.598388671875,-120348.26888299476,22173461.22619933,6.0,0
477925,0.37,20,42.159515380859375,-2968.689697265625,136534.68664327392,23916314.48998106,6.0,0
477925,0.37,23,51.91632080078125,-447.3316955566406,19926.715599722345,20103461.88045658,6.0,0
477925,0.37,30,42.39870071411133,-3323.1044921875,152862.26382599026,24308402.69577613,6.0,0
477925,0.37,32,39.1876106262207,-3060.68115234375,140928.92128640728,25177307.7885725,6.0,0
477925,0.57,3,50.80048370361328,752.8229370117188,-35501.36771586526,20982668.570713077,6.0,0
477925,0.57,6,48.90666961669922,-535.0215454101562,24047.42670103069,21915106.833304,6.0,0
477925,0.57,7,48.41883850097656,1852.982666015625,-85622.76549250772,22678433.41650977,6.0,0
477925,0.57,10,42.52972030639648,622.3038940429688,-29361.144714502618,23929742.257897776,6.0,0
477925,0.57,11,36.311767578125,1923.4547119140625,-88503.39081967226,26029519.29662685,6.0,0
477925,0.57,13,51.42906951904297,1826.58544921875,-84877.22624987306,20722762.4015006,6.0,0
477925,0.57,16,50.18372344970703,-2806.505615234375,129433.35464025916,22103487.336270183,6.0,0
477925,0.57,19,48.673789978027344,2607.49951171875,-120869.75091955846,22173362.00750976,6.0,0
477925,0.57,20,42.152870178222656,-2968.1484375,137128.32960534212,23916427.463327203,6.0,0
477925,0.57,23,51.92203903198242,-447.6518249511719,20016.201781400712,20103478.90696435,6.0,0
477925,0.57,30,42.38702774047852,-3323.23828125,153526.89844014728,24308529.166311525,6.0,0
477925,0.57,32,39.189788818359375,-3060.97802734375,141540.94803680645,25177424.24815285,6.0,0
477925,0.77,3,50.79375457763672,752.630859375,-35651.925734397024,20982639.896053195,6.0,0
477925,0.77,6,48.90076446533203,-535.3300170898438,24154.457570473314,21915127.185974035,6.0,0
477925,0.77,7,48.44829940795898,1852.4471435546875,-85993.27880240441,22678362.937857307,6.0,0
477925,0.77,10,42.485652923583984,621.8324584960938,-29485.54110432102,23929718.60166965,6.0,0
477925,0.77,11,36.30562210083008,1923.809814453125,-88888.10533516668,26029446.08064762,6.0,0
477925,0.77,13,51.42557144165039,1826.59716796875,-85242.57047363475,20722692.872317117,6.0,0
477925,0.77,16,50.17525100708008,-2806.69775390625,129994.66116978844,22103594.16110741,6.0,0
477925,0.77,19,48.66871643066406,2607.2666015625,-121391.21295785136,22173262.769501965,6.0,0
477925,0.77,20,42.16514205932617,-2968.50927734375,137721.98256848718,23916540.39688245,6.0,0
477925,0.77,23,51.9149169921875,-447.6285400390625,20105.71116443805,20103495.94996187,6.0,0
477925,0.77,30,42.38002014160156,-3323.46533203125,154191.52249798598,24308655.677898478,6.0,0
477925,0.77,32,39.17622375488281,-3060.174560546875,142152.9602559011,25177540.72449557,6.0,0
477925,0.97,3,50.78399658203125,752.6425170898438,-35802.45700656611,20982611.239213318,6.0,0
477925,0.97,6,48.88431167602539,-535.359130859375,24261.509902817317,21915147.544854283,6.0,0
477925,0.97,7,48.4511947631836,1852.7091064453125,-86363.79116989777,22678292.453206837,6.0,0
477925,0.97,10,42.46951675415039,621.6112670898438,-29609.919067354876,23929694.951940604,6.0,0
477925,0.97,11,36.32183456420898,1922.9307861328125,-89272.80734118004,26029372.899923827,6.0,0
477925,0.97,13,51.43311309814453,1826.521484375,-85607.9038242813,20722623.328372825,6.0,0
477925,0.97,16,50.16416549682617,-2806.593017578125,130555.98080605397,22103700.969693888,6.0,0
477925,0.97,19,48.68770980834961,2607.2841796875,-121912.66472974978,22173163.51982001,6.0,0
477925,0.97,20,42.16066360473633,-2967.938720703125,138315.62625260057,23916653.37783649,6.0,0
477925,0.97,23,51.92231750488281,-447.576171875,20195.24499670195,20103512.97340328,6.0,0
477925,0.97,30,42.34283447265625,-3322.976318359375,154856.14229308034,24308782.145419654,6.0,0
477925,0.97,32,39.19252395629883,-3060.192138671875,142764.98578203993,25177657.206409466,6.0,0
477926,0.17,3,50.7813835144043,752.40966796875,-35952.961864091805,20982582.57478915,6.0,0
477926,0.17,6,48.88874435424805,-535.4114990234375,24368.58850750653,21915167.926260523,6.0,0
477926,0.17,7,48.4633674621582,1852.35400390625,-86734.30170702457,22678221.95482232,6.0,0
477926,0.17,10,42.43052673339844,621.6519775390625,-29734.270852255635,23929671.27678072,6.0,0
477926,0.17,11,36.33187103271485,1924.0484619140625,-89657.56239102723,26029299.697220463,6.0,0
477926,0.17,13,51.44674682617188,1826.515625,-85973.20846925257,20722553.78782535,6.0,0
477926,0.17,16,50.14910888671875,-2806.6279296875,131117.30886058114,22103807.761211943,6.0,0
477926,0.17,19,48.67866134643555,2607.295654296875,-122434.1035502382,22173064.277792502,6.0,0
477926,0.17,20,42.14811325073242,-2968.165771484375,138909.28944917012,23916766.34154164,6.0,0
477926,0.17,23,51.92631149291992,-447.8730163574219,20284.80237940245,20103530.005383924,6.0,0
477926,0.17,30,42.31291961669922,-3323.0927734375,155520.767222962,24308908.613190766,6.0,0
477926,0.17,32,39.15573501586914,-3059.91845703125,143376.98959473707,25177773.73393565,6.0,0
477926,0.37,3,50.76575469970703,752.2699584960938,-36103.4385724297,20982553.91948776,6.0,0
477926,0.37,6,48.90378952026367,-535.8131713867188,24475.695245969226,21915188.29769779,6.0,0
477926,0.37,7,48.47541427612305,1852.5810546875,-87104.81040713342,22678151.482470475,6.0,0
477926,0.37,10,42.41858673095703,621.5355834960938,-29858.61240672809,23929647.637267858,6.0,0
477926,0.37,11,36.45739364624024,1923.90869140625,-90042.32897870615,26029226.52185382,6.0,0
477926,0.37,13,51.46387481689453,1826.4342041015625,-86338.50049325684,20722484.246640395,6.0,0
477926,0.37,16,50.138771057128906,-2806.581298828125,131678.64486847585,22103914.572466586,6.0,0
477926,0.37,19,48.67816925048828,2606.934814453125,-122955.5233260548,22172965.035972822,6.0,0
477926,0.37,20,42.12962341308594,-2968.2646484375,139502.9372632387,23916879.289172776,6.0,0
477926,0.37,23,51.93577575683594,-447.9778137207031,20374.384012755007,20103547.0514293,6.0,0
477926,0.37,30,42.30486297607422,-3323.279052734375,156185.40289127943,24309035.10836296,6.0,0
477926,0.37,32,39.181034088134766,-3060.37841796875,143989.00319099927,25177890.16424576,6.0,0
477926,0.57,3,50.74678421020508,752.1477661132812,-36253.887265443336,20982525.267895427,6.0,0
477926,0.57,6,48.89328384399414,-535.6385498046875,24582.821641033283,21915208.701383486,6.0,0
477926,0.57,7,48.46676635742188,1852.20263671875,-87475.31580229872,22678080.99510159,6.0,0
477926,0.57,10,42.40479278564453,621.23291015625,-29982.918376408983,23929623.951474417,6.0,0
477926,0.57,11,36.53137969970703,1924.1416015625,-90427.07937674515,26029153.3309509,6.0,0
477926,0.57,13,51.46024703979492,1826.416748046875,-86703.77609424456,20722414.722125106,6.0,0
477926,0.57,16,50.140235900878906,-2806.779296875,132239.9886814215,22104021.396389104,6.0,0
477926,0.57,19,48.68251800537109,2606.9931640625,-123476.9273398259,22172865.802367397,6.0,0
477926,0.57,20,42.07144165039063,-2968.2763671875,140096.58945345622,23916992.30155986,6.0,0
477926,0.57,23,51.9381103515625,-448.1174926757813,20463.995224844897,20103564.107404333,6.0,0
477926,0.57,30,42.338356018066406,-3323.284912109375,156850.0343393254,24309161.60683201,6.0,0
477926,0.57,32,39.17052459716797,-3059.77880859375,144601.00449931342,25178006.64357558,6.0,0
477926,0.77,3,50.73860168457031,752.0604248046875,-36404.31252407457,20982496.62092821,6.0,0
477926,0.77,6,48.89789962768555,-535.8248291015625,24689.97629658412,21915229.08155071,6.0,0
477926,0.77,7,48.44718933105469,1852.4530029296875,-87845.82196102652,22678010.486588087,6.0,0
477926,0.77,10,42.39048385620117,621.2620239257812,-30107.201951665687,23929600.26165485,6.0,0
477926,0.77,11,36.5554313659668,1923.8563232421875,-90811.8622383594,26029080.07169708,6.0,0
477926,0.77,13,51.46635055541992,1826.1256103515625,-87069.0293797144,20722345.219311956,6.0,0
477926,0.77,16,50.14005279541016,-2806.790771484375,132801.34030410345,22104128.216585387,6.0,0
477926,0.77,19,48.67536163330078,2607.150146484375,-123998.32154862804,22172766.563857395,6.0,0
477926,0.77,20,42.02918243408203,-2968.34033203125,140690.24125313887,23917105.294086475,6.0,0
477926,0.77,23,51.94172668457031,-448.1233215332031,20553.62818078313,20103581.182485096,6.0,0
477926,0.77,30,42.30709838867188,-3322.929931640625,157514.65955925826,24309288.090615146,6.0,0
477926,0.77,32,39.13398361206055,-3059.668212890625,145212.98887218744,25178123.125595342,6.0,0
477926,0.97,3,50.72828674316406,751.8800048828125,-36554.705803458695,20982467.984589227,6.0,0
477926,0.97,6,48.88733673095703,-535.98193359375,24797.16099049908,21915249.474394392,6.0,0
477926,0.97,7,48.43917465209961,1852.976806640625,-88216.3242036379,22677939.997748066,6.0,0
477926,0.97,10,42.376075744628906,621.0699462890625,-30231.475640720226,23929576.62079184,6.0,0
477926,0.97,11,36.54693984985352,1923.8621826171875,-91196.66761656127,26029006.831392,6.0,0
477926,0.97,13,51.46630859375,1826.1314697265625,-87434.26725915237,20722275.708612937,6.0,0
477926,0.97,16,50.13554382324219,-2806.790771484375,133362.70170277343,22104235.025188744,6.0,0
477926,0.97,19,48.661617279052734,2607.033935546875,-124519.69703567831,22172667.330770604,6.0,0
477926,0.97,20,41.98554992675781,-2968.20068359375,141283.88500636737,23917218.22764976,6.0,0
477926,0.97,23,51.9514274597168,-448.4085388183594,20643.286763925804,20103598.254376017,6.0,0
477926,0.97,30,42.2758903503418,-3322.854248046875,158179.28704582178,24309414.56882413,6.0,0
477926,0.97,32,39.16286849975586,-3059.976806640625,145824.9800574358,25178239.559185077,6.0,0
477927,0.17,3,50.7219352722168,751.8334350585938,-36705.07665541733,20982439.33804048,6.0,0
477927,0.17,6,48.87202453613281,-536.1216430664062,24904.367642230005,21915269.87101029,6.0,0
477927,0.17,7,48.44542694091797,1852.51123046875,-88586.82796793035,22677869.51037907,6.0,0
477927,0.17,10,42.32422637939453,621.302734375,-30355.711723972578,23929552.976514053,6.0,0
477927,0.17,11,36.59848785400391,1923.6060791015625,-91581.45391715132,26028933.648644377,6.0,0
477927,0.17,13,51.47774124145508,1825.9044189453125,-87799.48415631172,20722206.19495574,6.0,0
477927,0.17,16,50.13954162597656,-2806.84912109375,133924.0720803456,22104341.85908164,6.0,0
477927,0.17,19,48.66004180908203,2606.637939453125,-125041.05668170088,22172568.11627372,6.0,0
477927,0.17,20,41.982383728027344,-2968.020263671875,141877.54427507194,23917331.17446201,6.0,0
477927,0.17,23,51.95895385742188,-448.5365905761719,20732.96931602096,20103615.32277642,6.0,0
477927,0.17,30,42.26920318603516,-3323.069580078125,158843.9100218244,24309541.05141634,6.0,0
477927,0.17,32,39.17624282836914,-3060.267822265625,146436.97813983366,25178356.01218602,6.0,0
477927,0.37,3,50.71866989135742,751.7694091796875,-36855.41754794738,20982410.707753614,6.0,0
477927,0.37,6,48.86207580566406,-536.1100463867188,25011.59947985818,21915290.243481703,6.0,0
477927,0.37,7,48.43950653076172,1852.691650390625,-88957.32463827112,22677799.01821858,6.0,0
477927,0.37,10,42.301605224609375,621.1106567382812,-30479.92982475087,23929529.26811704,6.0,0
477927,0.37,11,36.580963134765625,1924.0775146484373,-91966.28056061744,26028860.34760001,6.0,0
477927,0.37,13,51.49425506591797,1825.927734375,-88164.6861775784,20722136.681676622,6.0,0
477927,0.37,16,50.137840270996094,-2806.9189453125,134485.45229812502,22104448.686956305,6.0,0
477927,0.37,19,48.65451431274414,2606.806884765625,-125562.40281158034,22172468.89862354,6.0,0
477927,0.37,20,42.00236892700195,-2968.154052734375,142471.1835632911,23917444.122423105,6.0,0
477927,0.37,23,51.97330474853516,-448.6297302246094,20822.677819483448,20103632.412709523,6.0,0
477927,0.37,30,42.26447677612305,-3323.244140625,159508.54338606854,24309667.51510663,6.0,0
477927,0.37,32,39.14977264404297,-3059.93017578125,147048.9427504806,25178472.464758817,6.0,0
477927,0.57,3,50.72474670410156,751.5365600585938,-37005.732241260936,20982382.09306799,6.0,0
477927,0.57,6,48.87256622314453,-536.319580078125,25118.855611932348,21915310.623712413,6.0,0
477927,0.57,7,48.41466522216797,1852.2318115234373,-89327.8262101718,22677728.51385721,6.0,0
477927,0.57,10,42.25693130493164,621.0699462890625,-30604.128824183485,23929505.575306863,6.0,0
477927,0.57,11,36.66939926147461,1923.7049560546875,-92351.11853026552,26028787.13176456,6.0,0
477927,0.57,13,51.49984359741211,1826.00341796875,-88529.86659703101,20722067.167919826,6.0,0
477927,0.57,16,50.1325569152832,-2806.9248046875,135046.83666139797,22104555.50912956,6.0,0
477927,0.57,19,48.65974426269531,2606.61474609375,-126083.73123552266,22172369.692544635,6.0,0
477927,0.57,20,41.995697021484375,-2968.532470703125,143064.84239066998,23917557.12064219,6.0,0
477927,0.57,23,51.98222351074219,-448.8043518066406,20912.40656195965,20103649.50178604,6.0,0
477927,0.57,30,42.25706100463867,-3323.31396484375,160173.1648048031,24309793.990523305,6.0,0
477927,0.57,32,39.17699432373047,-3059.8544921875,147660.926949305,25178588.85041796,6.0,0
477927,0.77,3,50.71523284912109,751.3386840820312,-37156.0177958284,20982353.47656849,6.0,0
477927,0.77,6,48.87703323364258,-536.6571655273438,25226.13874958793,21915331.0345747,6.0,0
477927,0.77,7,48.40336608886719,1852.49951171875,-89698.32398757851,22677658.0106201,6.0,0
477927,0.77,10,42.25069427490234,621.0000610351562,-30728.29845292878,23929481.870341025,6.0,0
477927,0.77,11,36.76153564453125,1924.56640625,-92735.9592904757,26028713.82077512,6.0,0
477927,0.77,13,51.51993560791016,1825.6890869140625,-88895.02960551693,20721997.67028744,6.0,0
477927,0.77,16,50.12516784667969,-2806.971435546875,135608.23648925626,22104662.329257797,6.0,0
477927,0.77,19,48.65137481689453,2606.556396484375,-126605.04874957132,22172270.472914904,6.0,0
477927,0.77,20,41.98193359375,-2968.04931640625,143658.4965441262,23917670.104992025,6.0,0
477927,0.77,23,51.99018859863281,-448.9207763671875,21002.166682335315,20103666.579437435,6.0,0
477927,0.77,30,42.30323028564453,-3322.755126953125,160837.7863209647,24309920.49605764,6.0,0
477927,0.77,32,39.17753982543945,-3059.720703125,148272.8799486732,25178705.262234624,6.0,0
477927,0.97,3,50.72430419921875,751.23388671875,-37306.27496836486,20982324.864283368,6.0,0
477927,0.97,6,48.87058639526367,-536.5698852539062,25333.446335494285,21915351.46028036,6.0,0
477927,0.97,7,48.390625,1852.5577392578125,-90068.82205363491,22677587.51145306,6.0,0
477927,0.97,10,42.215763092041016,620.8370971679688,-30852.45273401367,23929458.170850728,6.0,0
477927,0.97,11,36.77685928344727,1924.7760009765625,-93120.82803288358,26028640.617794245,6.0,0
477927,0.97,13,51.54056930541992,1825.6949462890625,-89260.17336336721,20721928.17504841,6.0,0
477927,0.97,16,50.12039566040039,-2807.05859375,136169.64217742055,22104769.162699472,6.0,0
477927,0.97,19,48.66349792480469,2606.218994140625,-127126.3409928577,22172171.261962403,6.0,0
477927,0.97,20,41.94456481933594,-2968.031982421875,144252.13991025405,23917783.046992548,6.0,0
477927,0.97,23,52.00531005859375,-448.9498596191406,21091.946250085603,20103683.67516637,6.0,0
477927,0.97,30,42.28891754150391,-3323.03466796875,161502.41899960255,24310046.998559564,6.0,0
477927,0.97,32,39.14655685424805,-3059.802001953125,148884.84735506692,25178821.641406614,6.0,0
477928,0.17,3,50.716453552246094,751.0126953125,-37456.50891602656,20982296.24074138,6.0,0
477928,0.17,6,48.85862350463867,-536.8026733398438,25440.78077737079,21915371.881788205,6.0,0
477928,0.17,7,48.41804504394531,1852.546142578125,-90439.3216904035,22677516.98953932,6.0,0
477928,0.17,10,42.172489166259766,620.4819946289062,-30976.57009636145,23929434.547622606,6.0,0
477928,0.17,11,36.84238815307617,1924.5897216796875,-93505.6855564285,26028567.39416556,6.0,0
477928,0.17,13,51.55864715576172,1825.4796142578125,-89625.301492344,20721858.696510367,6.0,0
477928,0.17,16,50.10245513916016,-2807.111083984375,136731.0555981109,22104875.970726434,6.0,0
477928,0.17,19,48.67253112792969,2606.4052734375,-127647.62964343326,22172072.06184855,6.0,0
477928,0.17,20,41.93267059326172,-2968.142578125,144845.78666731913,23917896.00310228,6.0,0
477928,0.17,23,52.01533889770508,-449.0662841796875,21181.753285780786,20103700.77845053,6.0,0
477928,0.17,30,42.31501770019531,-3322.708740234375,162167.039678075,24310173.46707476,6.0,0
477928,0.17,32,39.1732063293457,-3059.65087890625,149496.80329398415,25178938.086015377,6.0,0
477928,0.37,3,50.70871353149414,750.907958984375,-37606.71288677666,20982267.62453636,6.0,0
477928,0.37,6,48.87038803100586,-536.9540405273438,25548.138662770507,21915392.31139141,6.0,0
477928,0.37,7,48.43072891235352,1852.6275634765625,-90809.80825104006,22677446.486226074,6.0,0
477928,0.37,10,42.12825012207031,620.534423828125,-31100.670589331072,23929410.89119997,6.0,0
477928,0.37,11,36.981895446777344,1925.0379638671875,-93890.5873542201,26028494.26186177,6.0,0
477928,0.37,13,51.57240295410156,1825.3631591796875,-89990.40882821963,20721789.2136068,6.0,0
477928,0.37,16,50.088897705078125,-2807.116943359375,137292.47733065742,22104982.796892297,6.0,0
477928,0.37,19,48.681034088134766,2606.218994140625,-128168.89849182812,22171972.87367376,6.0,0
477928,0.37,20,41.92462921142578,-2968.2763671875,145439.43689836422,23918008.935151547,6.0,0
477928,0.37,23,52.03764343261719,-449.1070251464844,21271.584797216343,20103717.894610755,6.0,0
477928,0.37,30,42.32099914550781,-3323.581787109375,162831.66802391654,24310299.976773176,6.0,0
477928,0.37,32,39.187538146972656,-3059.47021484375,150108.76077559893,25179054.60293417,6.0,0
477928,0.57,3,50.7097053527832,750.680908203125,-37756.88857448427,20982239.026838675,6.0,0
477928,0.57,6,48.87871170043945,-537.01806640625,25655.522285791696,21915412.731359504,6.0,0
477928,0.57,7,48.431396484375,1852.36572265625,-91180.29983284629,22677375.996517617,6.0,0
477928,0.57,10,42.07896423339844,619.8359375,-31224.74819015188,23929387.20389615,6.0,0
477928,0.57,11,37.04704666137695,1925.0030517578125,-94275.46755769536,26028421.104823805,6.0,0
477928,0.57,13,51.57566833496094,1825.3631591796875,-90355.50130598922,20721719.75675868,6.0,0
477928,0.57,16,50.08501434326172,-2806.98876953125,137853.91052532336,22105089.62136441,6.0,0
477928,0.57,19,48.67465591430664,2606.4052734375,-128690.15309129038,22171873.65148473,6.0,0
